,eventDescription,eventTime,eventType,simulationId,truckId,deliverTime
11119,"Packet 19 to (avda de la Institución Libre de Enseñanza, 77, Madrid, [-3.6291792497848756,40.42662316610095])",4066740,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,5534TPH,120570.0
11219,"Packet 20 to (avda de la Institución Libre de Enseñanza, 77, Madrid, [-3.6291792497848756,40.42662316610095])",4187340,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,5534TPH,120570.0
11525,"Packet 55 to (calle de los Urquiza, 19, Madrid, [-3.6452117663186434,40.43277806699905])",4581540,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,5534TPH,120570.0
11941,"Packet 50 to (calle del Poeta Blas de Otero, 22, Madrid, [-3.6532859651416985,40.420408352130664])",5015070,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,5534TPH,120600.0
12067,"Packet 51 to (calle del Poeta Blas de Otero, 22, Madrid, [-3.6532859651416985,40.420408352130664])",5135610,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,5534TPH,0.0
12107,"Packet 52 to (calle del Poeta Blas de Otero, 22, Madrid, [-3.6532859651416985,40.420408352130664])",5196240,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,5534TPH,60630.0
12203,"Packet 53 to (calle del Poeta Blas de Otero, 22, Madrid, [-3.6532859651416985,40.420408352130664])",5316840,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,5534TPH,120600.0
8556,"Packet 65 to (avda del Monte Igueldo, 81, Madrid, [-3.6698803477728252,40.39280870773895])",1022070,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,6270NFM,60630.0
8613,"Packet 66 to (avda del Monte Igueldo, 81, Madrid, [-3.6698803477728252,40.39280870773895])",1082640,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,6270NFM,60570.0
8712,"Packet 67 to (avda del Monte Igueldo, 81, Madrid, [-3.6698803477728252,40.39280870773895])",1203240,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,6270NFM,120600.0
8953,"Packet 14 to (avda de la Albufera, 48, Madrid, [-3.665660711196876,40.39625652949251])",1479840,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,6270NFM,120600.0
9056,"Packet 15 to (avda de la Albufera, 48, Madrid, [-3.665660711196876,40.39625652949251])",1600440,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,6270NFM,0.0
9088,"Packet 16 to (avda de la Albufera, 48, Madrid, [-3.665660711196876,40.39625652949251])",1661040,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,6270NFM,60600.0
9382,"Packet 68 to (avda de Buenos Aires, 52, Madrid, [-3.653381305979194,40.386389533891624])",2062470,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,6270NFM,120630.0
9490,"Packet 69 to (avda de Buenos Aires, 52, Madrid, [-3.653381305979194,40.386389533891624])",2183040,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,6270NFM,120570.0
9545,"Packet 70 to (avda de Buenos Aires, 52, Madrid, [-3.653381305979194,40.386389533891624])",2243670,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,6270NFM,60630.0
9643,"Packet 71 to (avda de Buenos Aires, 52, Madrid, [-3.653381305979194,40.386389533891624])",2364240,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,6270NFM,120570.0
10007,"Packet 24 to (avda de la Albufera, 432, Madrid, [-3.630286273179001,40.382283437657705])",2781570,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,6270NFM,60600.0
10052,"Packet 25 to (avda de la Albufera, 432, Madrid, [-3.630286273179001,40.382283437657705])",2842170,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,6270NFM,60600.0
10548,"Packet 46 to (calle de Castrillo de Aza, 9, Madrid, [-3.6082651389345304,40.38462661866872])",3364440,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,6270NFM,120600.0
10599,"Packet 47 to (calle de Castrillo de Aza, 9, Madrid, [-3.6082651389345304,40.38462661866872])",3425040,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,6270NFM,60570.0
10660,"Packet 48 to (calle de Castrillo de Aza, 9, Madrid, [-3.6082651389345304,40.38462661866872])",3485670,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,6270NFM,60630.0
11531,"Packet 0 to (avda de Levante, 236, Rivas-Vaciamadrid, [-3.519614936157071,40.34077884288227])",4587840,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,6270NFM,120600.0
12603,"Packet 6 to (calle del Pez Volador, 9, Madrid, [-3.6683123913160265,40.412980089624675])",5828640,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,6270NFM,120600.0
12708,"Packet 7 to (calle del Pez Volador, 9, Madrid, [-3.6683123913160265,40.412980089624675])",5949240,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,6270NFM,120600.0
10046,"Packet 42 to (plaza de la Constitución, 5, Moralzarzal, [-3.9723829591414903,40.678967978422165])",2836170,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,6965XLY,60630.0
10115,"Packet 43 to (plaza de la Constitución, 5, Moralzarzal, [-3.9723829591414903,40.678967978422165])",2896740,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,6965XLY,60570.0
7998,"Packet 56 to (calle del Pez, 25, Madrid, [-3.706261730590023,40.42400679321097])",323940,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,9593DXM,120600.0
8262,"Packet 23 to (calle de Luisa Fernanda, 7, Madrid, [-3.714443335733662,40.42628986076879])",674940,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,9593DXM,120570.0
9440,"Packet 61 to (avda Francia, 45, Leganés, [-3.742842424760953,40.33408305615682])",2129940,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,9593DXM,60600.0
9500,"Packet 62 to (avda Francia, 45, Leganés, [-3.742842424760953,40.33408305615682])",2190540,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,9593DXM,60570.0
9547,"Packet 63 to (avda Francia, 45, Leganés, [-3.742842424760953,40.33408305615682])",2251170,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,9593DXM,60630.0
9592,"Packet 64 to (avda Francia, 45, Leganés, [-3.742842424760953,40.33408305615682])",2311770,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,9593DXM,60600.0
10508,"Packet 39 to (plaza Magdalena, 4, Getafe, [-3.7299537787031305,40.30369604856573])",3322770,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,9593DXM,120630.0
11392,"Packet 5 to (calle de Santa Escolástica, 1, Madrid, [-3.699684254491748,40.362568826344265])",4433070,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,9593DXM,120600.0
11736,"Packet 76 to (calle Gran Avenida, 29, Madrid, [-3.7070178075377545,40.3700918862198])",4809540,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,9593DXM,0.0
11796,"Packet 77 to (calle Gran Avenida, 29, Madrid, [-3.7070178075377545,40.3700918862198])",4870170,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,9593DXM,60630.0
11856,"Packet 78 to (calle Gran Avenida, 29, Madrid, [-3.7070178075377545,40.3700918862198])",4930770,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,9593DXM,60600.0
11911,"Packet 79 to (calle Gran Avenida, 29, Madrid, [-3.7070178075377545,40.3700918862198])",4991340,Truck ended delivering,f34001bf-670e-48ef-b706-535637ee7818,9593DXM,60570.0
11577,"Packet 27 to (calle de Jorge Juan, 131, Madrid, [-3.6693100434232173,40.423262654704764])",545520,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,0013DYS,120600.0
11665,"Packet 28 to (calle de Jorge Juan, 131, Madrid, [-3.6693100434232173,40.423262654704764])",666090,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,0013DYS,120570.0
11739,"Packet 29 to (calle de Jorge Juan, 131, Madrid, [-3.6693100434232173,40.423262654704764])",726720,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,0013DYS,60630.0
12236,"Packet 12 to (calle del Pico de los Artilleros, 27, Madrid, [-3.6391836811612324,40.40625285174296])",1271190,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,0013DYS,0.0
12305,"Packet 13 to (calle del Pico de los Artilleros, 27, Madrid, [-3.6391836811612324,40.40625285174296])",1391760,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,0013DYS,120570.0
12367,"Packet 14 to (calle del Pico de los Artilleros, 27, Madrid, [-3.6391836811612324,40.40625285174296])",1452360,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,0013DYS,60600.0
12418,"Packet 15 to (calle del Pico de los Artilleros, 27, Madrid, [-3.6391836811612324,40.40625285174296])",1512960,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,0013DYS,60600.0
12928,"Packet 53 to (calle de Portugalete, 17, Madrid, [-3.6348627242295186,40.42676326769764])",2149920,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,0013DYS,120630.0
13650,"Packet 68 to (calle del Jazmín, 44, Madrid, [-3.6663950651557697,40.47903619929406])",3055890,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,0013DYS,60600.0
13764,"Packet 69 to (calle del Jazmín, 44, Madrid, [-3.6663950651557697,40.47903619929406])",3176490,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,0013DYS,120600.0
14057,"Packet 62 to (calle de Santa Susana, 33, Madrid, [-3.64657335883864,40.47767131699473])",3560490,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,0013DYS,60570.0
14099,"Packet 63 to (calle de Santa Susana, 33, Madrid, [-3.64657335883864,40.47767131699473])",3621090,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,0013DYS,60600.0
14138,"Packet 64 to (calle de Santa Susana, 33, Madrid, [-3.64657335883864,40.47767131699473])",3681690,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,0013DYS,60570.0
14175,"Packet 65 to (calle de Santa Susana, 33, Madrid, [-3.64657335883864,40.47767131699473])",3742320,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,0013DYS,60630.0
11854,"Packet 3 to (paseo de los Olmos, 18, Madrid, [-3.7110661577052997,40.40448177213611])",843390,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,120600.0
11909,"Packet 4 to (paseo de los Olmos, 18, Madrid, [-3.7110661577052997,40.40448177213611])",904020,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,60630.0
12422,"Packet 34 to (calle de la Laguna, 48, Madrid, [-3.742151604644185,40.38919624639527])",1513590,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,0.0
12477,"Packet 35 to (calle de la Laguna, 48, Madrid, [-3.742151604644185,40.38919624639527])",1574160,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,0.0
12523,"Packet 36 to (calle de la Laguna, 48, Madrid, [-3.742151604644185,40.38919624639527])",1634760,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,60600.0
12567,"Packet 37 to (calle de la Laguna, 48, Madrid, [-3.742151604644185,40.38919624639527])",1695390,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,60600.0
13857,"Packet 85 to (avda de la Unión Europea, 41, Arroyomolinos, [-3.919145620232782,40.28186979657418])",3301290,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,120600.0
13908,"Packet 86 to (avda de la Unión Europea, 41, Arroyomolinos, [-3.919145620232782,40.28186979657418])",3361920,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,60630.0
13946,"Packet 87 to (avda de la Unión Europea, 41, Arroyomolinos, [-3.919145620232782,40.28186979657418])",3422490,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,60570.0
14618,"Packet 66 to (calle de Azorín, 9, Móstoles, [-3.8771945626441298,40.32168259452831])",4280790,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,120600.0
14699,"Packet 67 to (calle de Azorín, 9, Móstoles, [-3.8771945626441298,40.32168259452831])",4401390,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,120600.0
15158,"Packet 82 to (calle Salcillo, 9, Móstoles, [-3.8655637684149387,40.33352711423664])",4950990,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,120600.0
15684,"Packet 70 to (calle General Dávila, 2, Alcorcón, [-3.8133405200317516,40.34815855328872])",5703090,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,60600.0
15732,"Packet 71 to (calle General Dávila, 2, Alcorcón, [-3.8133405200317516,40.34815855328872])",5763690,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,60600.0
15846,"Packet 72 to (calle General Dávila, 2, Alcorcón, [-3.8133405200317516,40.34815855328872])",5884320,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,120630.0
16703,"Packet 5 to (calle de Adora, 3, Madrid, [-3.6896825804612687,40.36925061045271])",7026090,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,120600.0
16780,"Packet 6 to (calle de Adora, 3, Madrid, [-3.6896825804612687,40.36925061045271])",7146690,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,120600.0
16886,"Packet 7 to (calle de Adora, 3, Madrid, [-3.6896825804612687,40.36925061045271])",7267290,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,120600.0
16975,"Packet 8 to (calle de Adora, 3, Madrid, [-3.6896825804612687,40.36925061045271])",7387890,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,120600.0
17490,"Packet 9 to (calle de Manuel Laguna, 32, Madrid, [-3.6652140324284344,40.381997699862325])",8061690,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,120600.0
17518,"Packet 10 to (calle de Manuel Laguna, 32, Madrid, [-3.6652140324284344,40.381997699862325])",8122290,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,60600.0
17546,"Packet 11 to (calle de Manuel Laguna, 32, Madrid, [-3.6652140324284344,40.381997699862325])",8182860,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,60570.0
17988,"Packet 61 to (avda de La Gavia, 11, Madrid, [-3.608656344996912,40.375732552206316])",8841690,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,60600.0
18836,"Packet 88 to (avda de Juan Gris, 4, Mejorada del Campo, [-3.4841040204079974,40.3949429278942])",9968190,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,3321FBL,120600.0
11563,"Packet 20 to (calle de Maldonado, 30, Madrid, [-3.680424612409135,40.43363023417718])",534090,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5030LXK,120600.0
12415,"Packet 21 to (calle de Soto Hidalgo, 12, Madrid, [-3.5807808499878053,40.46020986211195])",1512360,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5030LXK,120600.0
12475,"Packet 22 to (calle de Soto Hidalgo, 12, Madrid, [-3.5807808499878053,40.46020986211195])",1572990,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5030LXK,0.0
12519,"Packet 23 to (calle de Soto Hidalgo, 12, Madrid, [-3.5807808499878053,40.46020986211195])",1633560,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5030LXK,60570.0
13950,"Packet 46 to (calle Tinte, 2, Alcalá de Henares, [-3.3641944192354143,40.48391506094376])",3425790,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5030LXK,120570.0
14041,"Packet 47 to (calle Tinte, 2, Alcalá de Henares, [-3.3641944192354143,40.48391506094376])",3546390,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5030LXK,120600.0
14091,"Packet 48 to (calle Tinte, 2, Alcalá de Henares, [-3.3641944192354143,40.48391506094376])",3606990,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5030LXK,60600.0
16663,"Packet 25 to (calle del Cerrillo, 51, Cabanillas de la Sierra, [-3.6270036430624177,40.82165942658142])",6965220,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5030LXK,60630.0
16734,"Packet 26 to (calle del Cerrillo, 51, Cabanillas de la Sierra, [-3.6270036430624177,40.82165942658142])",7085790,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5030LXK,120570.0
18182,"Packet 24 to (avda de la Vega, 1, Alcobendas, [-3.6245947240394836,40.536233085812995])",9102990,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5030LXK,60600.0
18450,"Packet 0 to (calle del Marqués de la Valdavia, 41, Alcobendas, [-3.639393167216181,40.5427736622621])",9488790,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5030LXK,120600.0
18488,"Packet 1 to (calle del Marqués de la Valdavia, 41, Alcobendas, [-3.639393167216181,40.5427736622621])",9549390,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5030LXK,60600.0
18546,"Packet 2 to (calle del Marqués de la Valdavia, 41, Alcobendas, [-3.639393167216181,40.5427736622621])",9609990,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5030LXK,60600.0
19072,"Packet 42 to (avda de Pío XII, 94, Madrid, [-3.6738923810086153,40.47252429445476])",10299390,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5030LXK,60570.0
19125,"Packet 43 to (avda de Pío XII, 94, Madrid, [-3.6738923810086153,40.47252429445476])",10359990,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5030LXK,60600.0
19199,"Packet 44 to (avda de Pío XII, 94, Madrid, [-3.6738923810086153,40.47252429445476])",10420590,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5030LXK,60600.0
19277,"Packet 45 to (avda de Pío XII, 94, Madrid, [-3.6738923810086153,40.47252429445476])",10541220,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5030LXK,120600.0
11467,"Packet 76 to (calle de Ponzano, 31, Madrid, [-3.69940710800667,40.43939082671233])",422220,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,60630.0
11573,"Packet 77 to (calle de Ponzano, 31, Madrid, [-3.69940710800667,40.43939082671233])",542790,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,120570.0
11663,"Packet 78 to (calle de Ponzano, 31, Madrid, [-3.69940710800667,40.43939082671233])",663390,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,120570.0
12109,"Packet 16 to (calle del Poeta Joan Maragall, 5, Madrid, [-3.692739150818458,40.45372825933228])",1114860,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,60600.0
12207,"Packet 17 to (calle del Poeta Joan Maragall, 5, Madrid, [-3.692739150818458,40.45372825933228])",1235460,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,120600.0
12246,"Packet 18 to (calle del Poeta Joan Maragall, 5, Madrid, [-3.692739150818458,40.45372825933228])",1296090,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,0.0
12282,"Packet 19 to (calle del Poeta Joan Maragall, 5, Madrid, [-3.692739150818458,40.45372825933228])",1356690,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,60600.0
12559,"Packet 58 to (calle de la Infanta Mercedes, 79, Madrid, [-3.695756654940086,40.461574977580185])",1683960,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,120600.0
12671,"Packet 59 to (calle de la Infanta Mercedes, 79, Madrid, [-3.695756654940086,40.461574977580185])",1804590,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,120630.0
12714,"Packet 60 to (calle de la Infanta Mercedes, 79, Madrid, [-3.695756654940086,40.461574977580185])",1865160,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,60570.0
13106,"Packet 54 to (calle de Sangenjo, 5, Madrid, [-3.7044339610431156,40.48380156938407])",2399490,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,60570.0
13223,"Packet 55 to (calle de Sangenjo, 5, Madrid, [-3.7044339610431156,40.48380156938407])",2520090,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,120600.0
13303,"Packet 56 to (calle de Sangenjo, 5, Madrid, [-3.7044339610431156,40.48380156938407])",2640690,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,120600.0
13393,"Packet 57 to (calle de Sangenjo, 5, Madrid, [-3.7044339610431156,40.48380156938407])",2761290,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,120570.0
13775,"Packet 30 to (plaza de Verín, 3, Madrid, [-3.708842830142201,40.477828710886065])",3185490,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,120600.0
13864,"Packet 31 to (plaza de Verín, 3, Madrid, [-3.708842830142201,40.477828710886065])",3306090,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,120600.0
14586,"Packet 80 to (avda de la Victoria, 0, Madrid, [-3.81767146658019,40.46774975133047])",4250190,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,60600.0
14682,"Packet 81 to (avda de la Victoria, 0, Madrid, [-3.81767146658019,40.46774975133047])",4370790,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,120570.0
16390,"Packet 38 to (plaza del Doctor Santos Muñoz Burón, 2, Quijorna, [-4.057625944234321,40.427461401616895])",6631590,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,120600.0
16490,"Packet 39 to (plaza del Doctor Santos Muñoz Burón, 2, Quijorna, [-4.057625944234321,40.427461401616895])",6752190,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,120600.0
16581,"Packet 40 to (plaza del Doctor Santos Muñoz Burón, 2, Quijorna, [-4.057625944234321,40.427461401616895])",6872790,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,120600.0
16642,"Packet 41 to (plaza del Doctor Santos Muñoz Burón, 2, Quijorna, [-4.057625944234321,40.427461401616895])",6933420,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,60630.0
18024,"Packet 73 to (avda de la Carrera, 3, Pozuelo de Alarcón, [-3.7866442636345803,40.403658943575564])",8901690,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,60600.0
18077,"Packet 74 to (avda de la Carrera, 3, Pozuelo de Alarcón, [-3.7866442636345803,40.403658943575564])",8962290,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,60600.0
18117,"Packet 75 to (avda de la Carrera, 3, Pozuelo de Alarcón, [-3.7866442636345803,40.403658943575564])",9022920,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,60630.0
18379,"Packet 83 to (calle de Maqueda, 83, Madrid, [-3.762636291057837,40.39089179813777])",9395490,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,60600.0
18424,"Packet 84 to (calle de Maqueda, 83, Madrid, [-3.762636291057837,40.39089179813777])",9456090,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,60600.0
19160,"Packet 32 to (calle del Ferrocarril, 31, Madrid, [-3.697262666582825,40.40071896571341])",10373190,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,60600.0
19249,"Packet 33 to (calle del Ferrocarril, 31, Madrid, [-3.697262666582825,40.40071896571341])",10493790,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,120600.0
19330,"Packet 79 to (paseo de las Delicias, 50, Madrid, [-3.6942077033163807,40.40044004835145])",10652490,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,5534TPH,60600.0
15420,"Packet 49 to (calle de Stuart, 87, Aranjuez, [-3.6035438453420916,40.03257328568453])",5352390,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,8386WZB,120600.0
15489,"Packet 50 to (calle de Stuart, 87, Aranjuez, [-3.6035438453420916,40.03257328568453])",5472990,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,8386WZB,120600.0
15599,"Packet 51 to (calle de Stuart, 87, Aranjuez, [-3.6035438453420916,40.03257328568453])",5593590,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,8386WZB,120600.0
15692,"Packet 52 to (calle de Stuart, 87, Aranjuez, [-3.6035438453420916,40.03257328568453])",5714220,Truck ended delivering,f4d22ce9-3723-4197-b7a8-67ac3d812383,8386WZB,120630.0
7473,"Packet 61 to (calle de Amador Valdés, 18, Madrid, [-3.6507917195280055,40.43068372110107])",782460,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,0013DYS,60600.0
7572,"Packet 62 to (calle de Amador Valdés, 18, Madrid, [-3.6507917195280055,40.43068372110107])",903060,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,0013DYS,120600.0
7621,"Packet 63 to (calle de Amador Valdés, 18, Madrid, [-3.6507917195280055,40.43068372110107])",963690,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,0013DYS,60630.0
8119,"Packet 27 to (calle del Moscatelar, 1-Q, Madrid, [-3.650235460712521,40.45738056686042])",1537560,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,0013DYS,60600.0
8161,"Packet 28 to (calle del Moscatelar, 1-Q, Madrid, [-3.650235460712521,40.45738056686042])",1598160,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,0013DYS,60600.0
8212,"Packet 29 to (calle del Moscatelar, 1-Q, Madrid, [-3.650235460712521,40.45738056686042])",1658760,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,0013DYS,0.0
8253,"Packet 30 to (calle del Moscatelar, 1-Q, Madrid, [-3.650235460712521,40.45738056686042])",1719360,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,0013DYS,60600.0
8436,"Packet 78 to (calle de Andorra, 67, Madrid, [-3.643663041830638,40.459525456852475])",1928460,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,0013DYS,60570.0
8477,"Packet 79 to (calle de Andorra, 67, Madrid, [-3.643663041830638,40.459525456852475])",1989060,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,0013DYS,60600.0
9789,"Packet 57 to (sect Foresta, 41, Tres Cantos, [-3.7123663308935253,40.61009291202211])",3588060,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,0013DYS,60600.0
